,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,,W,W,W,W,W,W,W,W,W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,W,W,W,W,W,W,W,W,W
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W,,,,,,,,W,W,W,W,W,W,W,W,W
D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,W,W,D,W,W,W,W,W,W,,W,W,W,W,W,W,W,W,W
,,W,W,W,,,,W,,,W,W,W,,,,W,,,W,W,W,,,,W,,,W,W,W,,,,W,,,W,W,W,,,,W,,,W,W,W,,,,W,,,W,W,W,,,,W,,,W,W,W,,,,W,,,W,W,W,,,,W,W,W,W,W,W,W,W,W
,,W,W,,,,,W,,,W,W,,,,,W,,,W,W,,,,V,W,,,W,W,,,,,W,,,W,W,,,,,W,,,W,W,,,,V,W,,,W,W,,,,,W,,,W,W,,,,,W,,,W,W,,,,VV,W,W,W,W,W,W,W,W,W
,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,VV,B,,W,,,W,,,,,,W,,,W,,,B,,,W,,,W,,,,,,W,,,W,,,,,,W,W,W,W,W,W,W,W,W
,,W,,,,,,W,,,W,V,B,B,B,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,B,B,B,,W,,,W,,,,,,W,,,W,,,B,B,,W,,,W,,,,,,W,,,W,,,,,,W,W,W,W,W,W,W,W,W
,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,,,W,,,,,,W,W,W,W,W,W,W,W,W
,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,W,W,W,W,W,W,W,W
,,,,,,,,W,,,,,,,V,,,,,,,,,,,W,,,,,,,,,W,,,,,,V,,V,W,,,,,,,,,W,,,,,,,,,W,,,,,,,V,,,,,,,,,V,,W,W,W,W,W,W,W,W,W
,,,,,,,,W,,,,,,,,VV,W,,,,,,V,,,W,,,,,,,,,W,,,,,,,,,,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,,,,,,,,,W,W,W,W,W,W,W,W,W
